Order Number,Location,Street Address,City,State,Zip Code,Store Number,Store Name,Caterer Name,Event Date,Submitted At,Food Total,Promotion,Delivery Fee,Commission,Sales Tax,Sales Tax Remitted by ezCater,Tip,Payment Transaction Fee,Adjustments,Discounts,Misc Fees,Preferred Partner Program,Rewards,Caterer Total Due,Status,Order Paid By Caterer Payment Method,Source,Promotion Code,Driver,House Account ID,House Account Tax ID,Campaign Name
CWQ-G3A,Traders Point Christian Church | Fishers,12648 E 116th St,Fishers,IN,46037,7,Fishers,Wild Eggs #07 (Fishers),01/26/2025 8:00 AM,01/22/2025 6:27 PM,$191.00 ,$0.00 ,$35.00 ,($33.90),$0.00 ,$0.00 ,$28.65 ,($6.76),$0.00 ,$0.00 ,0,-7.64,0,206.35,Completed,ach,Marketplace Delivery,,Carmen Sanchez,,,
AY4-TFV,Traders Point Christian Church,2350 E 62nd St,Indianapolis,IN,46220,6,Pulliam,Wild Eggs #6 (Pulliam),01/26/2025 8:30 AM,01/21/2025 6:07 PM,$181.00 ,$0.00 ,$35.00 ,($32.40),$0.00 ,$0.00 ,$18.10 ,($6.46),$0.00 ,$0.00 ,0,0,0,195.24,Completed,ach,Marketplace Delivery,,Skylar Greene,,,
J6T-0TE,Enterprise Rent a Car,9636 Natural Bridge Rd,Berkeley,MO,63134,,Forsyth/Clayton,CBW- Crazy Bowls and Wraps (Forsyth/Clayton),01/27/2025 11:15 AM,01/24/2025 1:03 PM,$206.80 ,$0.00 ,$20.00 ,($34.02),$21.17 ,$0.00 ,$0.00 ,($7.41),$0.00 ,$0.00 ,-30,0,-10.34,166.2,Completed,ach,Marketplace Takeout,,Dispatch,,,
9R2-H8P,Washington University- Pediatric Neurology,"4990 Children's Pl 12th Floor, Northwest Tower, Suite 1260",St. Louis,MO,63110,,Lindell/SLU,CBW- Crazy Bowls and Wraps (Lindell/SLU),01/27/2025 11:19 AM,01/24/2025 11:12 AM,$385.28 ,$0.00 ,$20.00 ,($60.79),$0.00 ,$0.00 ,$0.00 ,($12.12),$0.00 ,$0.00 ,-38.53,0,-19.26,274.58,Completed,ach,Marketplace Takeout,ezsave100,Dispatch,,,
X2W-0WU,Enterprise Rent a Car,9636 Natural Bridge Rd,Berkeley,MO,63134,,Forsyth/Clayton,CBW- Crazy Bowls and Wraps (Forsyth/Clayton),01/27/2025 2:51 PM,01/24/2025 1:06 PM,$178.40 ,$0.00 ,$20.00 ,($29.76),$18.26 ,$0.00 ,$0.00 ,($6.48),$0.00 ,$0.00 ,-30,0,-8.92,141.5,Completed,ach,Marketplace Takeout,,Dispatch,,,
ZW2-CT8,Baptist Health Cancer Center,2210 Green Valley Rd lower level of clinic building - MUST CHECK IN AT FIRST FLOOR RECEPTION,New Albany,IN,47150,13,New Albany,Wild Eggs #13 (New Albany),01/28/2025 7:15 AM,01/25/2025 10:50 AM,$468.00 ,$0.00 ,$35.00 ,($75.45),$35.21 ,($35.21),$70.20 ,($16.09),$0.00 ,$0.00 ,0,-18.72,0,462.94,Completed,ach,Marketplace Delivery,,Savannah  Gilbert ,,,
33F-23Z,"Lashly & Baer, P.C.",714 Locust St,St. Louis,MO,63101,,Lindell/SLU,CBW- Crazy Bowls and Wraps (Lindell/SLU),01/28/2025 10:39 AM,01/27/2025 10:35 AM,$121.60 ,$0.00 ,$20.00 ,($21.24),$16.03 ,$0.00 ,$0.00 ,($4.71),$0.00 ,$0.00 ,-30,0,-6.08,95.6,Completed,ach,Marketplace Takeout,,Dispatch,,,
EX6-H4H,Mercy Creve Coeur,12855 N Forty Dr Suite 280,St. Louis,MO,63141,,Manchester,CBW- Crazy Bowls and Wraps (Manchester),01/28/2025 11:01 AM,01/27/2025 10:42 AM,$387.98 ,$0.00 ,$20.00 ,($61.20),$33.90 ,$0.00 ,$0.00 ,($13.21),$0.00 ,$0.00 ,-38.8,0,-19.4,309.27,Completed,ach,Marketplace Takeout,,Dispatch,,,
51V-751,Caleres,8300 Maryland Ave co Jennifer Grace,Clayton,MO,63105,,Forsyth/Clayton,CBW- Crazy Bowls and Wraps (Forsyth/Clayton),01/28/2025 11:07 AM,01/26/2025 12:22 PM,$260.40 ,$0.00 ,$20.00 ,($42.06),$26.66 ,$0.00 ,$0.00 ,($9.18),$0.00 ,$0.00 ,-30,0,-13.02,212.8,Completed,ach,Marketplace Takeout,,Dispatch,,,
626-7A0,Baptist Health Primary Care,3605 Northgate Ct 209,New Albany,IN,47150,13,New Albany,Wild Eggs #13 (New Albany),01/29/2025 7:30 AM,01/26/2025 9:21 PM,$229.00 ,$0.00 ,$35.00 ,($39.60),$18.48 ,($18.48),$34.35 ,($8.45),$0.00 ,$0.00 ,0,-9.16,0,241.14,Completed,ach,Marketplace Delivery,,Kayla Elifrits,,,
UHK-A05,Brown Cancer Center,2401 Terra Crossing Blvd 2nd floor,Louisville,KY,40245,3,Landis,Wild Eggs #3 (Landis),01/29/2025 7:45 AM,01/28/2025 12:31 PM,$953.00 ,$0.00 ,$35.00 ,($148.20),$59.28 ,($59.28),$20.00 ,($31.31),$0.00 ,$0.00 ,0,-38.12,0,790.37,Completed,ach,Marketplace Delivery,,Carolina Conteras,,,
8PQ-K8K,Tri health OB/GYN wonens health  services,10550 Montgomery Rd 22,Montgomery,OH,45242,8,Oakley,Wild Eggs #8 (Oakley),01/29/2025 8:45 AM,01/28/2025 6:56 AM,$218.00 ,$0.00 ,$35.00 ,($37.95),$0.00 ,$0.00 ,$0.00 ,($7.56),$0.00 ,$0.00 ,0,-8.72,0,198.77,Completed,ach,Marketplace Delivery,,Mikaley Karuna,,,
EM5-9UP,World Wide Technology,108 Gateway Commerce Center Dr N,Edwardsville,IL,62025,,Edwardsville,CBW- Crazy Bowls and Wraps (Edwardsville),01/29/2025 10:14 AM,01/27/2025 8:49 PM,$266.24 ,$0.00 ,$20.00 ,($42.94),$22.90 ,($22.90),$0.00 ,($9.24),$0.00 ,$0.00 ,-30,0,-13.31,190.75,Completed,ach,Marketplace Takeout,,Dispatch,,,
AJ8-5VU,Mercy IBD Center,1001 S Kirkwood Rd Suite 100,Kirkwood,MO,63122,,Sunset Hills,CBW- Crazy Bowls and Wraps (Sunset Hills),01/29/2025 10:54 AM,01/28/2025 7:43 AM,$318.00 ,$0.00 ,$20.00 ,($50.70),$24.61 ,$0.00 ,$0.00 ,($10.84),$0.00 ,$0.00 ,-31.8,0,-15.9,253.37,Completed,ach,Marketplace Takeout,,Dispatch,,,
KEU-GM3,Mercy Clinic Internal Medicine - Dr. Yang,12700 Southfork Rd Suite 200,St. Louis,MO,63128,,Tesson,CBW- Crazy Bowls and Wraps (Tesson),01/29/2025 11:02 AM,01/27/2025 4:53 PM,$232.50 ,$0.00 ,$20.00 ,($37.88),$17.99 ,$0.00 ,$0.00 ,($8.09),$0.00 ,$0.00 ,-30,0,-11.63,182.89,Completed,ach,Marketplace Takeout,,Dispatch,,,
HFZ-Q3X,Lemonaid Pharmacy,1701 Macklind Ave Suite 300,St. Louis,MO,63110,,West Oak,CBW- Crazy Bowls and Wraps (West Oak),01/29/2025 11:15 AM,01/19/2025 4:02 PM,$130.40 ,$0.00 ,$25.00 ,($19.56),$11.72 ,$0.00 ,$13.04 ,($5.00),$0.00 ,$0.00 ,0,0,0,155.6,Completed,ach,Meal Program,,,,,
1Q3-300,,1919 State St,New Albany,IN,47150,13,New Albany,Wild Eggs #13 (New Albany),01/30/2025 7:45 AM,01/29/2025 1:56 PM,$249.00 ,$0.00 ,$35.00 ,($42.60),$19.88 ,($19.88),$0.00 ,($9.09),$0.00 ,$0.00 ,0,-9.96,0,222.35,Completed,ach,Marketplace Delivery,,Kayla Elifrits,,,
RUK-MMU,Greater Louisville Association of REALTORS®,12300 Sycamore Station Pl,Louisville,KY,40299,3,Landis,Wild Eggs #3 (Landis),01/30/2025 8:15 AM,01/27/2025 10:17 AM,$251.00 ,$0.00 ,$35.00 ,($20.02),$17.16 ,($17.16),$37.65 ,($9.06),$0.00 ,$0.00 ,0,0,0,294.57,Completed,ach,ezOrdering Delivery,,Kelley compton,,,
2C5-7JV,3DR Labs LLC,1941 Bishop Ln 9th Floor,Louisville,KY,40218,1,Dupont,Wild Eggs #1 (Dupont),01/30/2025 8:30 AM,01/29/2025 11:54 AM,$221.00 ,$0.00 ,$35.00 ,($38.40),$15.36 ,($15.36),$44.20 ,($8.11),$0.00 ,$0.00 ,0,-8.84,0,244.85,Completed,ach,Marketplace Delivery,,Carmen E,,,
0ZH-5VT,"Takeout from Bowling Green, KY",Wellskin Dermatology & Asethetics 1802 Rockingham Ave,Bowling Green,KY,42104,14,Bowling Green,Wild Eggs #14 (Bowling Green),01/30/2025 8:30 AM,01/29/2025 10:51 AM,$135.00 ,$0.00 ,$35.00 ,($25.50),$10.20 ,($10.20),$20.00 ,($5.39),$0.00 ,$0.00 ,0,0,0,159.11,Completed,ach,Marketplace Delivery,,N/A,,,
R9R-A9G,Hunter Engineering,11250 Hunter Dr Bldg A,Bridgeton,MO,63044,,Lindenwood,CBW- Crazy Bowls and Wraps (Lindenwood),01/30/2025 10:59 AM,01/27/2025 8:31 AM,$368.50 ,$0.00 ,$20.00 ,($58.28),$36.67 ,$0.00 ,$0.00 ,($12.71),$0.00 ,$0.00 ,-36.85,0,-18.43,298.9,Completed,ach,Marketplace Takeout,,Dispatch,,,
JFV-HZH,Baptist Cancer Center,2210 Green Valley Rd,New Albany,IN,47150,13,New Albany,Wild Eggs #13 (New Albany),01/31/2025 7:30 AM,01/29/2025 4:01 PM,$816.00 ,$0.00 ,$35.00 ,($127.65),$59.57 ,($59.57),$25.00 ,($27.23),$0.00 ,$0.00 ,0,-32.64,0,688.48,Completed,ach,Marketplace Delivery,,Savannah  Gilbert ,,,
PA8-3R8,"Takeout from Cincinnati, OH",1624 Herald Ave,Cincinnati,OH,45207,8,Oakley,Wild Eggs #8 (Oakley),01/31/2025 10:15 AM,01/30/2025 8:10 PM,$391.00 ,$0.00 ,$0.00 ,($58.65),$0.00 ,$0.00 ,$30.00 ,($11.69),$0.00 ,$0.00 ,0,-15.64,0,335.02,Completed,ach,Marketplace Takeout,,N/A,,,
YRA-JZT,HSHS St. Elizabeth’s Neurology,3 St Elizabeth's Blvd Suite 5000,O'Fallon,IL,62269,,Shiloh,CBW- Crazy Bowls and Wraps (Shiloh),01/31/2025 10:54 AM,01/30/2025 9:20 AM,$286.05 ,$0.00 ,$20.00 ,($45.91),$23.89 ,($23.89),$0.00 ,($9.87),$0.00 ,$0.00 ,-30,0,-14.3,205.97,Completed,ach,Marketplace Takeout,,Dispatch,,,
U0A-082,Microsoft,4220 Duncan Ave Suite 501,St. Louis,MO,63110,,Lindell/SLU,CBW- Crazy Bowls and Wraps (Lindell/SLU),01/31/2025 11:10 AM,01/30/2025 9:59 AM,$81.60 ,$0.00 ,$20.00 ,($15.24),$10.75 ,$0.00 ,$0.00 ,($3.36),$0.00 ,$0.00 ,-30,0,-4.08,59.67,Completed,ach,Marketplace Takeout,,Dispatch,,,
THF-M06,Chesterfield Counseling Associates,15455 Conway Rd Suite 100,Chesterfield,MO,63017,,Creve Coeur,CBW- Crazy Bowls and Wraps (Creve Coeur),01/31/2025 11:18 AM,01/30/2025 10:03 AM,$184.50 ,$0.00 ,$20.00 ,($14.32),$16.12 ,$0.00 ,$0.00 ,($6.60),$0.00 ,$0.00 ,-30,0,0,169.7,Completed,ach,ezOrdering Takeout,,Dispatch,,,
TPY-1RU,Kueber Center,2432 S Floyd St,Louisville,KY,40209,4,Mercantile,Wild Eggs #4 (Mercantile),02/01/2025 11:30 AM,01/31/2025 1:31 PM,$453.00 ,$0.00 ,$35.00 ,($73.20),$0.00 ,$0.00 ,$45.30 ,($14.59),$0.00 ,$0.00 ,0,0,0,445.51,Completed,ach,Marketplace Delivery,,Mikey  Thomas ,,,
1JM-074,Traders Point Christian Church - Production,12648 E 116th St,Fishers,IN,46037,7,Fishers,Wild Eggs #07 (Fishers),02/02/2025 8:00 AM,01/30/2025 11:29 AM,$191.00 ,$0.00 ,$35.00 ,($33.90),$0.00 ,$0.00 ,$28.65 ,($6.76),$0.00 ,$0.00 ,0,-7.64,0,206.35,Completed,ach,Marketplace Delivery,,Carmen Sanchez,,,
39Y-VY3,Traders Point Christian Church Plainfield,2002 Stafford Rd,Plainfield,IN,46168,15,Avon,Wild Eggs #15 (Avon),02/02/2025 8:30 AM,01/29/2025 10:12 AM,$126.00 ,$0.00 ,$35.00 ,($24.15),$0.00 ,$0.00 ,$10.00 ,($4.81),$0.00 ,$0.00 ,0,0,0,142.04,Completed,ach,Marketplace Delivery,,Camara Young,,,
131-2TQ,Courtyard Hotel,601 W Washington St,Indianapolis,IN,46204,6,Pulliam,Wild Eggs #6 (Pulliam),02/03/2025 7:15 AM,02/02/2025 9:31 AM,$238.00 ,$0.00 ,$35.00 ,($40.95),$24.57 ,($19.11),$35.70 ,($8.90),$0.00 ,$0.00 ,0,0,0,264.31,Completed,ach,Marketplace Delivery,,Skylar Greene,,,
AVZ-JAR,St. Lukes Chesterfield Cardiology Care,222 S Woods Mill Rd Suite 560N,Chesterfield,MO,63017,,Creve Coeur,CBW- Crazy Bowls and Wraps (Creve Coeur),02/03/2025 11:07 AM,01/31/2025 3:17 PM,$232.50 ,$0.00 ,$20.00 ,($37.88),$20.32 ,$0.00 ,$0.00 ,($8.16),$0.00 ,$0.00 ,-30,0,0,196.78,Completed,ach,Marketplace Takeout,,Dispatch,,,
EMA-V74,Obgyn office/Dr. Frank Patrick,10004 Kennerly Rd 230A,St. Louis,MO,63128,,Tesson,CBW- Crazy Bowls and Wraps (Tesson),02/03/2025 11:29 AM,01/29/2025 12:00 PM,$450.98 ,$0.00 ,$20.00 ,($70.65),$34.90 ,$0.00 ,$0.00 ,($15.13),$0.00 ,$0.00 ,-45.1,0,-22.55,352.45,Completed,ach,Marketplace Takeout,,Dispatch,,,
8PG-F8M,The Dermatology Center of Indiana,2800 S State Rd 135 #250,Greenwood,IN,46143,16,Greenwood,Wild Eggs #16 (Greenwood),02/04/2025 7:45 AM,02/02/2025 4:32 PM,$251.00 ,$0.00 ,$35.00 ,($42.90),$22.88 ,($20.02),$25.10 ,($9.24),$0.00 ,$0.00 ,0,0,0,261.82,Completed,ach,Marketplace Delivery,,camara young,,,
1QP-MUK,Accent Group Solutions,1154 Reco Ave,St. Louis,MO,63126,,Sunset Hills,CBW- Crazy Bowls and Wraps (Sunset Hills),02/04/2025 11:38 AM,02/03/2025 10:48 AM,$140.95 ,$0.00 ,$20.00 ,($11.27),$10.91 ,$0.00 ,$0.00 ,($5.14),$0.00 ,$0.00 ,-30,0,0,125.45,Completed,ach,ezOrdering Takeout,,Dispatch,,,
4F7-EE3,Focus Partners Wealth,190 Carondelet Plaza Suite 600,Clayton,MO,63105,,Forsyth/Clayton,CBW- Crazy Bowls and Wraps (Forsyth/Clayton),02/04/2025 11:43 AM,02/03/2025 10:04 AM,$119.60 ,$0.00 ,$20.00 ,($9.77),$12.24 ,$0.00 ,$0.00 ,($4.54),$0.00 ,$0.00 ,-30,0,0,107.53,Completed,ach,ezOrdering Takeout,,Dispatch,,,
87H-VQF,Enterprise Rent a Car,9636 Natural Bridge Rd,Berkeley,MO,63134,,Forsyth/Clayton,CBW- Crazy Bowls and Wraps (Forsyth/Clayton),02/05/2025 10:15 AM,02/02/2025 8:19 AM,$192.10 ,$0.00 ,$20.00 ,($31.82),$19.67 ,$0.00 ,$0.00 ,($6.93),$0.00 ,$0.00 ,-30,0,-9.61,153.41,Completed,ach,Marketplace Takeout,,Dispatch,,,
MVG-Z9A,Aspire Software,390 S Woods Mill Rd ste 200-2nd floor,Chesterfield,MO,63017,,West Oak,CBW- Crazy Bowls and Wraps (West Oak),02/05/2025 10:45 AM,01/24/2025 10:58 AM,$222.05 ,$0.00 ,$25.00 ,($33.31),$19.96 ,$0.00 ,$44.41 ,($7.98),$0.00 ,$0.00 ,0,0,0,270.13,Completed,ach,Meal Program,,,,,
27J-P0K,SLU Care Plastic and Reconstructive surgery,1034 S Brentwood Blvd Suite 550,Richmond Heights,MO,63117,,Rock Hill/Glendale,CBW- Crazy Bowls and Wraps (Rock Hill/Glendale),02/05/2025 11:07 AM,01/31/2025 3:43 PM,$82.75 ,$0.00 ,$20.00 ,($15.41),$7.64 ,$0.00 ,$0.00 ,($3.30),$0.00 ,$0.00 ,-30,0,-4.14,57.54,Completed,ach,Marketplace Takeout,,Dispatch,,,
WFC-HMQ,Preferred Family Healthcare,4066 Dunnica Ave,St. Louis,MO,63116,,Lindell/SLU,CBW- Crazy Bowls and Wraps (Lindell/SLU),02/06/2025 10:40 AM,02/04/2025 11:14 AM,$252.00 ,$0.00 ,$20.00 ,($19.04),$0.00 ,$0.00 ,$0.00 ,($8.13),$0.00 ,$0.00 ,-30,0,-12.6,202.23,Completed,ach,Marketplace Takeout,,Dispatch,,,
HMW-16C,Wash-U School of Medicine,"4990 Children's Pl Northwest Tower, 15th Floor",St. Louis,MO,63110,,Lindell/SLU,CBW- Crazy Bowls and Wraps (Lindell/SLU),02/06/2025 10:41 AM,02/04/2025 10:37 AM,$342.75 ,$0.00 ,$20.00 ,($25.39),$0.00 ,$0.00 ,$0.00 ,($10.85),$0.00 ,$0.00 ,-34.28,0,-17.14,275.09,Completed,ach,Marketplace Takeout,,Dispatch,,,
PX0-3AQ,SAINT LOUIS UNIVERSITY,"20 North Grand Blvd 319 SUITE, FLOOR 3",St. Louis,MO,63103,,Lindell/SLU,CBW- Crazy Bowls and Wraps (Lindell/SLU),02/06/2025 10:42 AM,01/31/2025 8:50 AM,$81.15 ,$0.00 ,$20.00 ,($15.17),$0.00 ,$0.00 ,$0.00 ,($3.02),$0.00 ,$0.00 ,-30,0,-4.06,48.9,Completed,ach,Marketplace Takeout,,Dispatch,,,
YJG-KWQ,American Family Insurance,800 NW Plz Dr,Saint Ann,MO,63074,,West Oak,CBW- Crazy Bowls and Wraps (West Oak),02/06/2025 11:14 AM,02/03/2025 4:03 PM,$504.06 ,$0.00 ,$20.00 ,($78.61),$45.30 ,$0.00 ,$0.00 ,($17.02),$0.00 ,$0.00 ,-50.41,0,-25.2,398.12,Completed,ach,Marketplace Takeout,,Dispatch,,,
ZK7-89V,,,O'Fallon,IL,,,Shiloh,CBW- Crazy Bowls and Wraps (Shiloh),02/06/2025 1:45 PM,02/05/2025 1:44 PM,$786.75 ,$0.00 ,$0.00 ,($118.01),$0.00 ,$0.00 ,$78.68 ,($23.52),$0.00 ,$0.00 ,0,0,-39.34,684.56,Completed,ach,Marketplace Takeout,tryagain20,N/A,,,
YKK-VVK,Kentuckiana Comfort Center (KCC),11426 Electron Dr,Louisville,KY,40299,12,Jtown,Wild Eggs #12 (Jtown),02/07/2025 6:30 AM,01/31/2025 1:33 PM,$245.00 ,$0.00 ,$35.00 ,($42.00),$16.80 ,($16.80),$24.50 ,($8.87),$0.00 ,$0.00 ,0,-9.8,0,243.83,Completed,ach,Marketplace Delivery,,Israel Luna,,,
KRH-M5M,Baptist Floyd Cancer Center,2210 Green Valley Rd,New Albany,IN,47150,13,New Albany,Wild Eggs #13 (New Albany),02/07/2025 7:00 AM,02/05/2025 9:31 PM,$401.00 ,$0.00 ,$35.00 ,($65.40),$30.52 ,($30.52),$0.00 ,($13.95),$0.00 ,$0.00 ,0,-16.04,0,340.61,Completed,ach,Marketplace Delivery,,Savannah  Gilbert ,,,
Y1K-1QH,Tri-Health Heart Institute - Mariemont,7225 Wooster Pike,Cincinnati,OH,45227,8,Oakley,Wild Eggs #8 (Oakley),02/07/2025 9:00 AM,02/06/2025 9:59 AM,$144.00 ,$0.00 ,$35.00 ,($26.85),$0.00 ,$0.00 ,$10.00 ,($5.35),$0.00 ,$0.00 ,0,-5.76,0,151.04,Completed,ach,Marketplace Delivery,,Monica Craig,,,
7E5-UUM,Traders Point Christian Church,2350 E 62nd St,Indianapolis,IN,46220,6,Pulliam,Wild Eggs #6 (Pulliam),02/09/2025 8:30 AM,02/04/2025 2:40 PM,$181.00 ,$0.00 ,$35.00 ,($32.40),$0.00 ,$0.00 ,$18.10 ,($6.46),$0.00 ,$0.00 ,0,0,0,195.24,Completed,ach,Marketplace Delivery,,Skylar Greene,,,
WFP-X0R,"Takeout from Cincinnati, OH",1624 Herald Ave,Cincinnati,OH,45207,8,Oakley,Wild Eggs #8 (Oakley),02/10/2025 10:15 AM,02/07/2025 2:02 PM,$391.00 ,$0.00 ,$0.00 ,($58.65),$0.00 ,$0.00 ,$30.00 ,($11.69),$0.00 ,$0.00 ,0,-15.64,0,335.02,Completed,ach,Marketplace Takeout,ezbonus15,N/A,,,
QMH-9AZ,St. Luke's Neurology,"111 St Luke's Center Dr Suite 20 B (Desloge Outpatient Center, Building B)",Chesterfield,MO,63017,,Manchester,CBW- Crazy Bowls and Wraps (Manchester),02/10/2025 10:57 AM,02/08/2025 9:35 AM,$387.37 ,$0.00 ,$20.00 ,($61.11),$33.85 ,$0.00 ,$0.00 ,($13.19),$0.00 ,$0.00 ,-38.74,0,-19.37,308.81,Completed,ach,Marketplace Takeout,,Dispatch,,,
R3G-KQG,The Sheldon (STL),3648 Washington Blvd,St. Louis,MO,63108,,Lindell/SLU,CBW- Crazy Bowls and Wraps (Lindell/SLU),02/10/2025 4:24 PM,02/06/2025 3:35 PM,$307.50 ,$0.00 ,$20.00 ,($22.93),$0.00 ,$0.00 ,$0.00 ,($9.79),$0.00 ,$0.00 ,-30.75,0,0,264.03,Completed,ach,ezOrdering Takeout,,Dispatch,,,
JPZ-VKA,Genesys Beyond,880 West Monon Green Blvd. Suite 101,Carmel,IN,46032,5,Carmel,Wild Eggs #5 (Carmel),02/11/2025 8:15 AM,01/27/2025 1:53 PM,$232.00 ,$0.00 ,$35.00 ,($40.05),$24.03 ,($18.69),$34.80 ,($8.70),$0.00 ,$0.00 ,0,-9.28,0,249.11,Completed,ach,Marketplace Delivery,,Lesley Rodela,,,
YYK-2VC,P&G,169 E Grand Ave,St. Louis,MO,63147,,Lindell/SLU,CBW- Crazy Bowls and Wraps (Lindell/SLU),02/11/2025 10:03 AM,02/06/2025 10:24 AM,$358.88 ,$0.00 ,$20.00 ,($56.83),$47.30 ,$0.00 ,$0.00 ,($12.74),$0.00 ,$0.00 ,-35.89,0,-17.94,302.78,Completed,ach,Marketplace Takeout,,Dispatch,,,
08G-3ZV,Associated Couriers,4806 Trade Access Blvd Suite 100,Hazelwood,MO,63042,,Lindenwood,CBW- Crazy Bowls and Wraps (Lindenwood),02/11/2025 10:42 AM,02/06/2025 5:22 PM,$441.00 ,$0.00 ,$20.00 ,($69.15),$43.88 ,$0.00 ,$0.00 ,($15.10),$0.00 ,$0.00 ,-44.1,0,-22.05,354.48,Completed,ach,Marketplace Takeout,ezsave100,Dispatch,,,
8FT-U69,Aspire Software,390 S Woods Mill Rd ste 200-2nd floor,Chesterfield,MO,63017,,West Oak,CBW- Crazy Bowls and Wraps (West Oak),02/11/2025 10:45 AM,01/30/2025 11:39 AM,$292.44 ,$0.00 ,$25.00 ,($43.87),$26.28 ,$0.00 ,$58.49 ,($10.28),$0.00 ,$0.00 ,0,0,0,348.06,Completed,ach,Meal Program,,,,,
M6C-J2W,SAINT LOUIS UNIVERSITY,"20 NORTH GRAND BLVD 3rd floor, Busch Student Center, Suite 319",St. Louis,MO,63103,,Lindell/SLU,CBW- Crazy Bowls and Wraps (Lindell/SLU),02/11/2025 10:46 AM,02/07/2025 9:45 AM,$106.65 ,$0.00 ,$20.00 ,($19.00),$0.00 ,$0.00 ,$0.00 ,($3.79),$0.00 ,$0.00 ,-30,0,-5.33,68.53,Completed,ach,Marketplace Takeout,,Dispatch,,,
946-24A,Heartland Women’s Healthcare,1170 Fortune Blvd,Shiloh,IL,62269,,Shiloh,CBW- Crazy Bowls and Wraps (Shiloh),02/11/2025 10:50 AM,02/05/2025 4:29 PM,$455.37 ,$0.00 ,$20.00 ,($71.31),$38.02 ,($38.02),$0.00 ,($15.35),$0.00 ,$0.00 ,-45.54,0,-22.77,320.4,Completed,ach,Marketplace Takeout,,Dispatch,,,
ZVY-EF9,Hunter Engineering - c/o Jim T,"11250 Hunter Dr Building ""A""",Bridgeton,MO,63044,,Lindenwood,CBW- Crazy Bowls and Wraps (Lindenwood),02/11/2025 11:02 AM,02/01/2025 10:42 AM,$323.40 ,$0.00 ,$20.00 ,($51.51),$32.18 ,$0.00 ,$0.00 ,($11.23),$0.00 ,$0.00 ,-32.34,0,-16.17,264.33,Completed,ach,Marketplace Takeout,,Dispatch,,,
FHK-J4W,Washington University Political Science Dept.,1 Brookings Dr Seigle Hall Room 207 Suite 230,St. Louis,MO,63130,,Forsyth/Clayton,CBW- Crazy Bowls and Wraps (Forsyth/Clayton),02/11/2025 11:26 AM,02/10/2025 11:32 AM,$82.80 ,$0.00 ,$20.00 ,($15.42),$0.00 ,$0.00 ,$0.00 ,($3.07),$0.00 ,$0.00 ,-30,0,-4.14,50.17,Completed,ach,Marketplace Takeout,,Dispatch,,,
YC0-XXA,Teach For America St. Louis,5501 Delmar Blvd Suite A280,St. Louis,MO,63112,,Lindell/SLU,CBW- Crazy Bowls and Wraps (Lindell/SLU),02/11/2025 3:25 PM,12/11/2024 6:28 PM,$450.50 ,$0.00 ,$20.00 ,($70.58),$0.00 ,$0.00 ,$0.00 ,($14.07),$0.00 ,$0.00 ,-45.05,0,-22.53,318.27,Completed,ach,Marketplace Takeout,,Dispatch,,,
HR3-ZFG,Marathon Health,10 W Market St Suite 2900,Indianapolis,IN,46204,6,Pulliam,Wild Eggs #6 (Pulliam),02/12/2025 7:00 AM,02/06/2025 9:13 AM,$638.00 ,$0.00 ,$35.00 ,($100.95),$60.57 ,($47.11),$63.80 ,($21.93),$0.00 ,$0.00 ,0,0,0,627.38,Completed,ach,Marketplace Delivery,,Skylar Greene,,,
R9K-4VZ,Maryville Women's Center,2016 Vadalabene Dr,Maryville,IL,62062,,Edwardsville,CBW- Crazy Bowls and Wraps (Edwardsville),02/12/2025 11:00 AM,02/07/2025 1:42 PM,$398.00 ,$0.00 ,$20.00 ,($62.70),$34.23 ,($34.23),$0.00 ,($13.52),$0.00 ,$0.00 ,-39.8,0,-19.9,282.08,Completed,ach,Marketplace Takeout,,Dispatch,,,
1P0-YQJ,Forest Park Dialysis,4205 Forest Park Ave,St. Louis,MO,63108,,Lindell/SLU,CBW- Crazy Bowls and Wraps (Lindell/SLU),02/12/2025 11:10 AM,02/10/2025 1:30 PM,$184.80 ,$0.00 ,$20.00 ,($30.72),$24.35 ,$0.00 ,$0.00 ,($6.85),$0.00 ,$0.00 ,-30,0,-9.24,152.34,Completed,ach,Marketplace Takeout,,Dispatch,,,
JM0-MQJ,St. Louis Lambert international Airport,10701 Lambert International Blvd T1 Upper drive (Departures) Door6,St. Louis,MO,63145,,Lindenwood,CBW- Crazy Bowls and Wraps (Lindenwood),02/12/2025 7:23 PM,02/11/2025 4:53 PM,$793.50 ,$0.00 ,$20.00 ,($122.03),$0.00 ,$0.00 ,$0.00 ,($24.32),$0.00 ,$0.00 ,-79.35,0,-39.68,548.12,Completed,ach,Marketplace Takeout,,Dispatch,,,
7TW-A3M,LC Rheumatology and Infusion,3897 Charlestown Rd,New Albany,IN,47150,11,Jeffersonville,Wild Eggs #11 (Jeffersonville),02/13/2025 7:30 AM,02/10/2025 10:45 AM,$546.00 ,$0.00 ,$35.00 ,($87.15),$40.67 ,($40.67),$60.00 ,($18.59),$0.00 ,$0.00 ,0,-21.84,0,513.42,Completed,ach,Marketplace Delivery,,Tom Howard,,,
